Bender Problem                    ,                28A,434,,https://www.codeforces.com/problemset/problem/28/A,Codeforces,['implementation'],,
Number With The Given Amount Of Divisors                    ,                27E,642,,https://www.codeforces.com/problemset/problem/27/E,Codeforces,"['brute force', 'dp', 'number theory']",,
Ring Road 2                    ,                27D,466,,https://www.codeforces.com/problemset/problem/27/D,Codeforces,"['2-sat', 'dfs and similar', 'dsu', 'graphs']",,
Unordered Subsequence                    ,                27C,838,,https://www.codeforces.com/problemset/problem/27/C,Codeforces,"['constructive algorithms', 'greedy']",,
Tournament                    ,                27B,1266,,https://www.codeforces.com/problemset/problem/27/B,Codeforces,"['bitmasks', 'brute force', 'dfs and similar', 'greedy']",,
Next Test                    ,                27A,2654,,https://www.codeforces.com/problemset/problem/27/A,Codeforces,"['implementation', 'sortings']",,
Multithreading                    ,                26E,191,,https://www.codeforces.com/problemset/problem/26/E,Codeforces,['constructive algorithms'],,
Name,Slug,Submissions,Accuracy,QuestionURL,Platform,Tags,LanguagesAllowed,DateAdded
Tickets                    ,                26D,224,,https://www.codeforces.com/problemset/problem/26/D,Codeforces,"['combinatorics', 'probabilities']",,
Parquet                    ,                26C,366,,https://www.codeforces.com/problemset/problem/26/C,Codeforces,"['combinatorics', 'constructive algorithms']",,
Regular Bracket Sequence                    ,                26B,1850,,https://www.codeforces.com/problemset/problem/26/B,Codeforces,['greedy'],,
Almost Prime                    ,                26A,3057,,https://www.codeforces.com/problemset/problem/26/A,Codeforces,['number theory'],,
Test                    ,                25E,522,,https://www.codeforces.com/problemset/problem/25/E,Codeforces,"['hashing', 'strings']",,
Roads not only in Berland                    ,                25D,1153,,https://www.codeforces.com/problemset/problem/25/D,Codeforces,"['dsu', 'graphs', 'trees']",,
Roads in Berland                    ,                25C,1103,,https://www.codeforces.com/problemset/problem/25/C,Codeforces,"['graphs', 'shortest paths']",,
Phone numbers                    ,                25B,2304,,https://www.codeforces.com/problemset/problem/25/B,Codeforces,['implementation'],,
IQ test                    ,                25A,6227,,https://www.codeforces.com/problemset/problem/25/A,Codeforces,['brute force'],,
Berland collider                    ,                24E,308,,https://www.codeforces.com/problemset/problem/24/E,Codeforces,['binary search'],,
Broken robot                    ,                24D,228,,https://www.codeforces.com/problemset/problem/24/D,Codeforces,"['dp', 'probabilities']",,
Sequence of points                    ,                24C,573,,https://www.codeforces.com/problemset/problem/24/C,Codeforces,"['geometry', 'implementation', 'math']",,
F1 Champions                    ,                24B,754,,https://www.codeforces.com/problemset/problem/24/B,Codeforces,['implementation'],,
Ring road                    ,                24A,1385,,https://www.codeforces.com/problemset/problem/24/A,Codeforces,['graphs'],,
Tree                    ,                23E,219,,https://www.codeforces.com/problemset/problem/23/E,Codeforces,['dp'],,
Tetragon                    ,                23D,163,,https://www.codeforces.com/problemset/problem/23/D,Codeforces,"['geometry', 'math']",,
Oranges and Apples                    ,                23C,322,,https://www.codeforces.com/problemset/problem/23/C,Codeforces,"['constructive algorithms', 'sortings']",,
Party                    ,                23B,862,,https://www.codeforces.com/problemset/problem/23/B,Codeforces,"['constructive algorithms', 'graphs', 'math']",,
You're Given a String...                    ,                23A,1505,,https://www.codeforces.com/problemset/problem/23/A,Codeforces,"['brute force', 'greedy']",,
Scheme                    ,                22E,295,,https://www.codeforces.com/problemset/problem/22/E,Codeforces,"['dfs and similar', 'graphs', 'trees']",,
Segments                    ,                22D,625,,https://www.codeforces.com/problemset/problem/22/D,Codeforces,"['greedy', 'sortings']",,
System Administrator                    ,                22C,765,,https://www.codeforces.com/problemset/problem/22/C,Codeforces,['graphs'],,
Bargaining Table                    ,                22B,1138,,https://www.codeforces.com/problemset/problem/22/B,Codeforces,"['brute force', 'dp']",,
Second Order Statistics                    ,                22A,2399,,https://www.codeforces.com/problemset/problem/22/A,Codeforces,['brute force'],,
Traveling Graph                    ,                21D,212,,https://www.codeforces.com/problemset/problem/21/D,Codeforces,"['bitmasks', 'graph matchings', 'graphs']",,
Stripe 2                    ,                21C,568,,https://www.codeforces.com/problemset/problem/21/C,Codeforces,"['binary search', 'dp', 'sortings']",,
Intersection                    ,                21B,464,,https://www.codeforces.com/problemset/problem/21/B,Codeforces,"['implementation', 'math']",,
Jabber ID                    ,                21A,525,,https://www.codeforces.com/problemset/problem/21/A,Codeforces,['implementation'],,
Dijkstra?                    ,                20C,1896,,https://www.codeforces.com/problemset/problem/20/C,Codeforces,"['graphs', 'shortest paths']",,
Equation                    ,                20B,670,,https://www.codeforces.com/problemset/problem/20/B,Codeforces,"['expression parsing', 'math']",,
BerOS file system                    ,                20A,1213,,https://www.codeforces.com/problemset/problem/20/A,Codeforces,['implementation'],,
Fairy                    ,                19E,233,,https://www.codeforces.com/problemset/problem/19/E,Codeforces,"['dfs and similar', 'divide and conquer', 'dsu']",,
Points                    ,                19D,311,,https://www.codeforces.com/problemset/problem/19/D,Codeforces,['data structures'],,
Deletion of Repeats                    ,                19C,317,,https://www.codeforces.com/problemset/problem/19/C,Codeforces,"['greedy', 'hashing', 'string suffix structures']",,
Checkout Assistant                    ,                19B,677,,https://www.codeforces.com/problemset/problem/19/B,Codeforces,['dp'],,
World Football Cup                    ,                19A,971,,https://www.codeforces.com/problemset/problem/19/A,Codeforces,['implementation'],,
Flag 2                    ,                18E,322,,https://www.codeforces.com/problemset/problem/18/E,Codeforces,['dp'],,
Seller Bob                    ,                18D,431,,https://www.codeforces.com/problemset/problem/18/D,Codeforces,"['brute force', 'dp', 'greedy']",,
Stripe                    ,                18C,1813,,https://www.codeforces.com/problemset/problem/18/C,Codeforces,"['data structures', 'implementation']",,
Platforms                    ,                18B,776,,https://www.codeforces.com/problemset/problem/18/B,Codeforces,"['brute force', 'math']",,
Triangle                    ,                18A,1390,,https://www.codeforces.com/problemset/problem/18/A,Codeforces,"['brute force', 'geometry']",,
Palisection                    ,                17E,249,,https://www.codeforces.com/problemset/problem/17/E,Codeforces,['strings'],,
Notepad                    ,                17D,293,,https://www.codeforces.com/problemset/problem/17/D,Codeforces,['number theory'],,
Balance                    ,                17C,280,,https://www.codeforces.com/problemset/problem/17/C,Codeforces,['dp'],,
Hierarchy                    ,                17B,978,,https://www.codeforces.com/problemset/problem/17/B,Codeforces,"['dfs and similar', 'dsu', 'greedy', 'shortest paths']",,
Noldbach problem                    ,                17A,2266,,https://www.codeforces.com/problemset/problem/17/A,Codeforces,"['brute force', 'math', 'number theory']",,
Fish                    ,                16E,607,,https://www.codeforces.com/problemset/problem/16/E,Codeforces,"['bitmasks', 'dp', 'probabilities']",,
Logging                    ,                16D,502,,https://www.codeforces.com/problemset/problem/16/D,Codeforces,"['implementation', 'strings']",,
Monitor                    ,                16C,1158,,https://www.codeforces.com/problemset/problem/16/C,Codeforces,"['binary search', 'number theory']",,
Burglar and Matches                    ,                16B,1577,,https://www.codeforces.com/problemset/problem/16/B,Codeforces,"['greedy', 'implementation', 'sortings']",,
Flag                    ,                16A,2869,,https://www.codeforces.com/problemset/problem/16/A,Codeforces,['implementation'],,
Triangles                    ,                15E,189,,https://www.codeforces.com/problemset/problem/15/E,Codeforces,"['combinatorics', 'dp']",,
Map                    ,                15D,198,,https://www.codeforces.com/problemset/problem/15/D,Codeforces,"['data structures', 'implementation', 'sortings']",,
Industrial Nim                    ,                15C,581,,https://www.codeforces.com/problemset/problem/15/C,Codeforces,['games'],,
Laser                    ,                15B,551,,https://www.codeforces.com/problemset/problem/15/B,Codeforces,['math'],,
Cottage Village                    ,                15A,1182,,https://www.codeforces.com/problemset/problem/15/A,Codeforces,"['implementation', 'sortings']",,
Camels                    ,                14E,436,,https://www.codeforces.com/problemset/problem/14/E,Codeforces,['dp'],,
Two Paths                    ,                14D,891,,https://www.codeforces.com/problemset/problem/14/D,Codeforces,"['dfs and similar', 'dp', 'graphs', 'shortest paths', 'trees', 'two pointers']",,
Four Segments                    ,                14C,812,,https://www.codeforces.com/problemset/problem/14/C,Codeforces,"['brute force', 'constructive algorithms', 'geometry', 'implementation', 'math']",,
Young Photographer                    ,                14B,1419,,https://www.codeforces.com/problemset/problem/14/B,Codeforces,['implementation'],,
Letter                    ,                14A,2581,,https://www.codeforces.com/problemset/problem/14/A,Codeforces,['implementation'],,
Holes                    ,                13E,435,,https://www.codeforces.com/problemset/problem/13/E,Codeforces,"['data structures', 'dsu']",,
Triangles                    ,                13D,215,,https://www.codeforces.com/problemset/problem/13/D,Codeforces,"['dp', 'geometry']",,
Sequence                    ,                13C,634,,https://www.codeforces.com/problemset/problem/13/C,Codeforces,"['dp', 'sortings']",,
Letter A                    ,                13B,354,,https://www.codeforces.com/problemset/problem/13/B,Codeforces,"['geometry', 'implementation']",,
Numbers                    ,                13A,2175,,https://www.codeforces.com/problemset/problem/13/A,Codeforces,"['implementation', 'math']",,
Start of the session                    ,                12E,318,,https://www.codeforces.com/problemset/problem/12/E,Codeforces,['constructive algorithms'],,
Ball                    ,                12D,496,,https://www.codeforces.com/problemset/problem/12/D,Codeforces,"['data structures', 'sortings']",,
Fruits                    ,                12C,1484,,https://www.codeforces.com/problemset/problem/12/C,Codeforces,"['implementation', 'sortings']",,
Correct Solution?                    ,                12B,2138,,https://www.codeforces.com/problemset/problem/12/B,Codeforces,"['implementation', 'sortings']",,
Super Agent                    ,                12A,2410,,https://www.codeforces.com/problemset/problem/12/A,Codeforces,['implementation'],,
"Forward, march!                    ",                11E,61,,https://www.codeforces.com/problemset/problem/11/E,Codeforces,"['binary search', 'dp', 'greedy']",,
A Simple Task                    ,                11D,656,,https://www.codeforces.com/problemset/problem/11/D,Codeforces,"['bitmasks', 'dp', 'graphs']",,
How Many Squares?                    ,                11C,261,,https://www.codeforces.com/problemset/problem/11/C,Codeforces,['implementation'],,
Jumping Jack                    ,                11B,1194,,https://www.codeforces.com/problemset/problem/11/B,Codeforces,['math'],,
Increasing Sequence                    ,                11A,2479,,https://www.codeforces.com/problemset/problem/11/A,Codeforces,"['constructive algorithms', 'implementation', 'math']",,
Greedy Change                    ,                10E,214,,https://www.codeforces.com/problemset/problem/10/E,Codeforces,['constructive algorithms'],,
LCIS                    ,                10D,575,,https://www.codeforces.com/problemset/problem/10/D,Codeforces,['dp'],,
Digital Root                    ,                10C,574,,https://www.codeforces.com/problemset/problem/10/C,Codeforces,['number theory'],,
Cinema Cashier                    ,                10B,720,,https://www.codeforces.com/problemset/problem/10/B,Codeforces,"['dp', 'implementation']",,
Power Consumption Calculation                    ,                10A,1579,,https://www.codeforces.com/problemset/problem/10/A,Codeforces,['implementation'],,
Interestring graph and Apples                    ,                9E,250,,https://www.codeforces.com/problemset/problem/9/E,Codeforces,"['dfs and similar', 'dsu', 'graphs']",,
How many trees?                    ,                9D,704,,https://www.codeforces.com/problemset/problem/9/D,Codeforces,"['combinatorics', 'divide and conquer', 'dp']",,
Hexadecimal's Numbers                    ,                9C,2260,,https://www.codeforces.com/problemset/problem/9/C,Codeforces,"['brute force', 'implementation', 'math']",,
Running Student                    ,                9B,1289,,https://www.codeforces.com/problemset/problem/9/B,Codeforces,"['brute force', 'geometry', 'implementation']",,
Die Roll                    ,                9A,3996,,https://www.codeforces.com/problemset/problem/9/A,Codeforces,"['math', 'probabilities']",,
Beads                    ,                8E,217,,https://www.codeforces.com/problemset/problem/8/E,Codeforces,"['dp', 'graphs']",,
Two Friends                    ,                8D,201,,https://www.codeforces.com/problemset/problem/8/D,Codeforces,"['binary search', 'geometry']",,
Looking for Order                    ,                8C,763,,https://www.codeforces.com/problemset/problem/8/C,Codeforces,"['bitmasks', 'dp']",,
Obsession with Robots                    ,                8B,1203,,https://www.codeforces.com/problemset/problem/8/B,Codeforces,"['constructive algorithms', 'graphs', 'implementation']",,
Train and Peter                    ,                8A,1652,,https://www.codeforces.com/problemset/problem/8/A,Codeforces,['strings'],,
Defining Macros                    ,                7E,198,,https://www.codeforces.com/problemset/problem/7/E,Codeforces,"['dp', 'expression parsing', 'implementation']",,
Palindrome Degree                    ,                7D,836,,https://www.codeforces.com/problemset/problem/7/D,Codeforces,"['hashing', 'strings']",,
Line                    ,                7C,946,,https://www.codeforces.com/problemset/problem/7/C,Codeforces,"['math', 'number theory']",,
Memory Manager                    ,                7B,911,,https://www.codeforces.com/problemset/problem/7/B,Codeforces,['implementation'],,
Kalevitch and Chess                    ,                7A,2225,,https://www.codeforces.com/problemset/problem/7/A,Codeforces,"['brute force', 'constructive algorithms']",,
Exposition                    ,                6E,839,,https://www.codeforces.com/problemset/problem/6/E,Codeforces,"['binary search', 'data structures', 'dsu', 'trees', 'two pointers']",,
Lizards and Basements 2                    ,                6D,505,,https://www.codeforces.com/problemset/problem/6/D,Codeforces,"['brute force', 'dp']",,
"Alice, Bob and Chocolate                    ",                6C,2324,,https://www.codeforces.com/problemset/problem/6/C,Codeforces,"['greedy', 'two pointers']",,
President's Office                    ,                6B,1869,,https://www.codeforces.com/problemset/problem/6/B,Codeforces,['implementation'],,
Name,Slug,Submissions,Accuracy,QuestionURL,Platform,Tags,LanguagesAllowed,DateAdded
Garden                    ,                152E,165,,https://www.codeforces.com/problemset/problem/152/E,Codeforces,"['bitmasks', 'dp', 'graphs', 'trees']",,
Frames                    ,                152D,139,,https://www.codeforces.com/problemset/problem/152/D,Codeforces,['brute force'],,
Pocket Book                    ,                152C,2175,,https://www.codeforces.com/problemset/problem/152/C,Codeforces,['combinatorics'],,
Steps                    ,                152B,1801,,https://www.codeforces.com/problemset/problem/152/B,Codeforces,"['binary search', 'implementation']",,
Marks                    ,                152A,4123,,https://www.codeforces.com/problemset/problem/152/A,Codeforces,['implementation'],,
Phone Numbers                    ,                151B,2139,,https://www.codeforces.com/problemset/problem/151/B,Codeforces,"['implementation', 'strings']",,
Soft Drinking                    ,                151A,5025,,https://www.codeforces.com/problemset/problem/151/A,Codeforces,['implementation'],,
Freezing with Style                    ,                150E,113,,https://www.codeforces.com/problemset/problem/150/E,Codeforces,"['binary search', 'data structures', 'divide and conquer', 'trees']",,
Mission Impassable                    ,                150D,175,,https://www.codeforces.com/problemset/problem/150/D,Codeforces,['dp'],,
Smart Cheater                    ,                150C,361,,https://www.codeforces.com/problemset/problem/150/C,Codeforces,"['data structures', 'math', 'probabilities']",,
Quantity of Strings                    ,                150B,1425,,https://www.codeforces.com/problemset/problem/150/B,Codeforces,"['combinatorics', 'dfs and similar', 'math']",,
Win or Freeze                    ,                150A,2081,,https://www.codeforces.com/problemset/problem/150/A,Codeforces,"['games', 'number theory']",,
Martian Strings                    ,                149E,472,,https://www.codeforces.com/problemset/problem/149/E,Codeforces,"['string suffix structures', 'strings']",,
Coloring Brackets                    ,                149D,574,,https://www.codeforces.com/problemset/problem/149/D,Codeforces,['dp'],,
Division into Teams                    ,                149C,1653,,https://www.codeforces.com/problemset/problem/149/C,Codeforces,"['greedy', 'math', 'sortings']",,
Martian Clock                    ,                149B,1240,,https://www.codeforces.com/problemset/problem/149/B,Codeforces,['implementation'],,
Business trip                    ,                149A,5767,,https://www.codeforces.com/problemset/problem/149/A,Codeforces,"['greedy', 'implementation', 'sortings']",,
Porcelain                    ,                148E,908,,https://www.codeforces.com/problemset/problem/148/E,Codeforces,['dp'],,
Bag of mice                    ,                148D,1467,,https://www.codeforces.com/problemset/problem/148/D,Codeforces,"['dp', 'games', 'math', 'probabilities']",,
Terse princess                    ,                148C,1335,,https://www.codeforces.com/problemset/problem/148/C,Codeforces,"['constructive algorithms', 'greedy']",,
Escape                    ,                148B,1719,,https://www.codeforces.com/problemset/problem/148/B,Codeforces,"['implementation', 'math']",,
Insomnia cure                    ,                148A,9144,,https://www.codeforces.com/problemset/problem/148/A,Codeforces,"['constructive algorithms', 'implementation', 'math']",,
Smile House                    ,                147B,249,,https://www.codeforces.com/problemset/problem/147/B,Codeforces,"['binary search', 'graphs', 'matrices']",,
Punctuation                    ,                147A,995,,https://www.codeforces.com/problemset/problem/147/A,Codeforces,"['implementation', 'strings']",,
Lucky Mask                    ,                146B,1899,,https://www.codeforces.com/problemset/problem/146/B,Codeforces,"['brute force', 'implementation']",,
Lucky Ticket                    ,                146A,4519,,https://www.codeforces.com/problemset/problem/146/A,Codeforces,['implementation'],,
Lucky Queries                    ,                145E,454,,https://www.codeforces.com/problemset/problem/145/E,Codeforces,['data structures'],,
Lucky Pair                    ,                145D,109,,https://www.codeforces.com/problemset/problem/145/D,Codeforces,"['combinatorics', 'data structures', 'implementation']",,
Lucky Subsequence                    ,                145C,678,,https://www.codeforces.com/problemset/problem/145/C,Codeforces,"['combinatorics', 'dp', 'math']",,
Lucky Number 2                    ,                145B,930,,https://www.codeforces.com/problemset/problem/145/B,Codeforces,['constructive algorithms'],,
Lucky Conversion                    ,                145A,3002,,https://www.codeforces.com/problemset/problem/145/A,Codeforces,"['greedy', 'implementation']",,
Competition                    ,                144E,270,,https://www.codeforces.com/problemset/problem/144/E,Codeforces,"['data structures', 'greedy']",,
Missile Silos                    ,                144D,1096,,https://www.codeforces.com/problemset/problem/144/D,Codeforces,"['data structures', 'dfs and similar', 'graphs', 'shortest paths']",,
Anagram Search                    ,                144C,1769,,https://www.codeforces.com/problemset/problem/144/C,Codeforces,"['implementation', 'strings']",,
Meeting                    ,                144B,2008,,https://www.codeforces.com/problemset/problem/144/B,Codeforces,['implementation'],,
Arrival of the General                    ,                144A,7763,,https://www.codeforces.com/problemset/problem/144/A,Codeforces,['implementation'],,
Help Kingdom of Far Far Away 2                    ,                143B,1992,,https://www.codeforces.com/problemset/problem/143/B,Codeforces,"['implementation', 'strings']",,
Help Vasilisa the Wise 2                    ,                143A,2731,,https://www.codeforces.com/problemset/problem/143/A,Codeforces,"['brute force', 'math']",,
Help Greg the Dwarf 2                    ,                142E,15,,https://www.codeforces.com/problemset/problem/142/E,Codeforces,['geometry'],,
Help Shrek and Donkey 2                    ,                142D,133,,https://www.codeforces.com/problemset/problem/142/D,Codeforces,['games'],,
Help Caretaker                    ,                142C,355,,https://www.codeforces.com/problemset/problem/142/C,Codeforces,"['brute force', 'dp']",,
Help General                    ,                142B,998,,https://www.codeforces.com/problemset/problem/142/B,Codeforces,"['constructive algorithms', 'greedy', 'implementation']",,
Help Farmer                    ,                142A,1370,,https://www.codeforces.com/problemset/problem/142/A,Codeforces,"['brute force', 'math']",,
Clearing Up                    ,                141E,227,,https://www.codeforces.com/problemset/problem/141/E,Codeforces,"['constructive algorithms', 'dp', 'dsu', 'graphs']",,
Take-off Ramps                    ,                141D,222,,https://www.codeforces.com/problemset/problem/141/D,Codeforces,"['graphs', 'shortest paths']",,
Queue                    ,                141C,932,,https://www.codeforces.com/problemset/problem/141/C,Codeforces,"['constructive algorithms', 'greedy', 'sortings']",,
Hopscotch                    ,                141B,1921,,https://www.codeforces.com/problemset/problem/141/B,Codeforces,"['geometry', 'math']",,
Amusing Joke                    ,                141A,6819,,https://www.codeforces.com/problemset/problem/141/A,Codeforces,"['implementation', 'sortings', 'strings']",,
New Year Snowflake                    ,                140F,200,,https://www.codeforces.com/problemset/problem/140/F,Codeforces,"['geometry', 'sortings']",,
New Year Garland                    ,                140E,164,,https://www.codeforces.com/problemset/problem/140/E,Codeforces,"['combinatorics', 'dp']",,
New Year Contest                    ,                140D,1359,,https://www.codeforces.com/problemset/problem/140/D,Codeforces,"['greedy', 'sortings']",,
New Year Snowmen                    ,                140C,1508,,https://www.codeforces.com/problemset/problem/140/C,Codeforces,"['binary search', 'data structures', 'greedy']",,
New Year Cards                    ,                140B,978,,https://www.codeforces.com/problemset/problem/140/B,Codeforces,"['brute force', 'greedy', 'implementation']",,
New Year Table                    ,                140A,2192,,https://www.codeforces.com/problemset/problem/140/A,Codeforces,"['geometry', 'math']",,
Wallpaper                    ,                139B,838,,https://www.codeforces.com/problemset/problem/139/B,Codeforces,"['implementation', 'math']",,
Petr and Book                    ,                139A,3844,,https://www.codeforces.com/problemset/problem/139/A,Codeforces,['implementation'],,
Hellish Constraints                    ,                138E,59,,https://www.codeforces.com/problemset/problem/138/E,Codeforces,"['brute force', 'dp', 'two pointers']",,
World of Darkraft                    ,                138D,175,,https://www.codeforces.com/problemset/problem/138/D,Codeforces,"['dp', 'games']",,
Mushroom Gnomes - 2                    ,                138C,388,,https://www.codeforces.com/problemset/problem/138/C,Codeforces,"['binary search', 'data structures', 'probabilities', 'sortings']",,
Digits Permutations                    ,                138B,555,,https://www.codeforces.com/problemset/problem/138/B,Codeforces,['greedy'],,
Literature Lesson                    ,                138A,1192,,https://www.codeforces.com/problemset/problem/138/A,Codeforces,['implementation'],,
Last Chance                    ,                137E,522,,https://www.codeforces.com/problemset/problem/137/E,Codeforces,"['data structures', 'implementation']",,
Palindromes                    ,                137D,630,,https://www.codeforces.com/problemset/problem/137/D,Codeforces,['dp'],,
History                    ,                137C,1813,,https://www.codeforces.com/problemset/problem/137/C,Codeforces,['sortings'],,
Permutation                    ,                137B,3323,,https://www.codeforces.com/problemset/problem/137/B,Codeforces,['greedy'],,
Postcards and photos                    ,                137A,3299,,https://www.codeforces.com/problemset/problem/137/A,Codeforces,['implementation'],,
Ternary Logic                    ,                136B,2417,,https://www.codeforces.com/problemset/problem/136/B,Codeforces,"['implementation', 'math']",,
Presents                    ,                136A,8401,,https://www.codeforces.com/problemset/problem/136/A,Codeforces,['implementation'],,
Weak Subsequence                    ,                135E,97,,https://www.codeforces.com/problemset/problem/135/E,Codeforces,['combinatorics'],,
Cycle                    ,                135D,190,,https://www.codeforces.com/problemset/problem/135/D,Codeforces,"['brute force', 'dfs and similar', 'implementation']",,
Zero-One                    ,                135C,633,,https://www.codeforces.com/problemset/problem/135/C,Codeforces,"['constructive algorithms', 'games', 'greedy']",,
Rectangle and Square                    ,                135B,1299,,https://www.codeforces.com/problemset/problem/135/B,Codeforces,"['brute force', 'geometry', 'math']",,
Replacement                    ,                135A,2734,,https://www.codeforces.com/problemset/problem/135/A,Codeforces,"['implementation', 'sortings']",,
Swaps                    ,                134C,251,,https://www.codeforces.com/problemset/problem/134/C,Codeforces,"['constructive algorithms', 'graphs', 'greedy']",,
Pairs of Numbers                    ,                134B,620,,https://www.codeforces.com/problemset/problem/134/B,Codeforces,"['brute force', 'dfs and similar', 'math', 'number theory']",,
Average Numbers                    ,                134A,1417,,https://www.codeforces.com/problemset/problem/134/A,Codeforces,"['brute force', 'implementation']",,
Unary                    ,                133B,2796,,https://www.codeforces.com/problemset/problem/133/B,Codeforces,['implementation'],,
HQ9+                    ,                133A,10643,,https://www.codeforces.com/problemset/problem/133/A,Codeforces,['implementation'],,
Bits of merry old England                    ,                132E,191,,https://www.codeforces.com/problemset/problem/132/E,Codeforces,['flows'],,
Constants in the language of Shakespeare                    ,                132D,354,,https://www.codeforces.com/problemset/problem/132/D,Codeforces,"['constructive algorithms', 'dp', 'greedy']",,
Logo Turtle                    ,                132C,941,,https://www.codeforces.com/problemset/problem/132/C,Codeforces,['dp'],,
Piet                    ,                132B,348,,https://www.codeforces.com/problemset/problem/132/B,Codeforces,['implementation'],,
Turing Tape                    ,                132A,1863,,https://www.codeforces.com/problemset/problem/132/A,Codeforces,['implementation'],,
Present to Mom                    ,                131F,337,,https://www.codeforces.com/problemset/problem/131/F,Codeforces,"['binary search', 'two pointers']",,
Yet Another Task with Queens                    ,                131E,798,,https://www.codeforces.com/problemset/problem/131/E,Codeforces,['sortings'],,
Subway                    ,                131D,1740,,https://www.codeforces.com/problemset/problem/131/D,Codeforces,"['dfs and similar', 'graphs']",,
The World is a Theatre                    ,                131C,2840,,https://www.codeforces.com/problemset/problem/131/C,Codeforces,"['combinatorics', 'math']",,
Opposites Attract                    ,                131B,3306,,https://www.codeforces.com/problemset/problem/131/B,Codeforces,"['implementation', 'math']",,
cAPS lOCK                    ,                131A,11539,,https://www.codeforces.com/problemset/problem/131/A,Codeforces,"['implementation', 'strings']",,
Date calculation                    ,                130J,53,,https://www.codeforces.com/problemset/problem/130/J,Codeforces,[],,
Array sorting                    ,                130I,60,,https://www.codeforces.com/problemset/problem/130/I,Codeforces,['sortings'],,
Balanced brackets                    ,                130H,121,,https://www.codeforces.com/problemset/problem/130/H,Codeforces,[],,
CAPS LOCK ON                    ,                130G,136,,https://www.codeforces.com/problemset/problem/130/G,Codeforces,[],,
Prime factorization                    ,                130F,124,,https://www.codeforces.com/problemset/problem/130/F,Codeforces,[],,
Tribonacci numbers                    ,                130E,152,,https://www.codeforces.com/problemset/problem/130/E,Codeforces,[],,
Exponentiation                    ,                130D,214,,https://www.codeforces.com/problemset/problem/130/D,Codeforces,[],,
Decimal sum                    ,                130C,297,,https://www.codeforces.com/problemset/problem/130/C,Codeforces,[],,
Gnikool Ssalg                    ,                130B,286,,https://www.codeforces.com/problemset/problem/130/B,Codeforces,"['implementation', 'strings']",,
Hexagonal numbers                    ,                130A,466,,https://www.codeforces.com/problemset/problem/130/A,Codeforces,['implementation'],,
Students and Shoelaces                    ,                129B,2217,,https://www.codeforces.com/problemset/problem/129/B,Codeforces,"['brute force', 'dfs and similar', 'graphs']",,
Name,Slug,Submissions,Accuracy,QuestionURL,Platform,Tags,LanguagesAllowed,DateAdded
Panoramix's Prediction                    ,                80A,3650,,https://www.codeforces.com/problemset/problem/80/A,Codeforces,['brute force'],,
Security System                    ,                79E,27,,https://www.codeforces.com/problemset/problem/79/E,Codeforces,['math'],,
Password                    ,                79D,195,,https://www.codeforces.com/problemset/problem/79/D,Codeforces,"['bitmasks', 'dp', 'shortest paths']",,
Beaver                    ,                79C,781,,https://www.codeforces.com/problemset/problem/79/C,Codeforces,"['data structures', 'dp', 'greedy', 'hashing', 'strings', 'two pointers']",,
Colorful Field                    ,                79B,1289,,https://www.codeforces.com/problemset/problem/79/B,Codeforces,"['implementation', 'sortings']",,
Bus Game                    ,                79A,1743,,https://www.codeforces.com/problemset/problem/79/A,Codeforces,['greedy'],,
Evacuation                    ,                78E,158,,https://www.codeforces.com/problemset/problem/78/E,Codeforces,"['flows', 'graphs', 'shortest paths']",,
Archer's Shot                    ,                78D,141,,https://www.codeforces.com/problemset/problem/78/D,Codeforces,"['binary search', 'geometry', 'math', 'two pointers']",,
Beaver Game                    ,                78C,625,,https://www.codeforces.com/problemset/problem/78/C,Codeforces,"['dp', 'games', 'number theory']",,
Easter Eggs                    ,                78B,1704,,https://www.codeforces.com/problemset/problem/78/B,Codeforces,"['constructive algorithms', 'implementation']",,
Haiku                    ,                78A,2724,,https://www.codeforces.com/problemset/problem/78/A,Codeforces,"['implementation', 'strings']",,
Martian Food                    ,                77E,145,,https://www.codeforces.com/problemset/problem/77/E,Codeforces,['geometry'],,
Domino Carpet                    ,                77D,172,,https://www.codeforces.com/problemset/problem/77/D,Codeforces,"['dp', 'implementation']",,
Beavermuncher-0xFF                    ,                77C,463,,https://www.codeforces.com/problemset/problem/77/C,Codeforces,"['dfs and similar', 'dp', 'dsu', 'greedy', 'trees']",,
Falling Anvils                    ,                77B,917,,https://www.codeforces.com/problemset/problem/77/B,Codeforces,"['math', 'probabilities']",,
Heroes                    ,                77A,913,,https://www.codeforces.com/problemset/problem/77/A,Codeforces,"['brute force', 'implementation']",,
Tourist                    ,                76F,223,,https://www.codeforces.com/problemset/problem/76/F,Codeforces,"['binary search', 'data structures', 'dp']",,
Points                    ,                76E,641,,https://www.codeforces.com/problemset/problem/76/E,Codeforces,"['implementation', 'math']",,
Plus and xor                    ,                76D,522,,https://www.codeforces.com/problemset/problem/76/D,Codeforces,"['dp', 'greedy', 'math']",,
Mutation                    ,                76C,46,,https://www.codeforces.com/problemset/problem/76/C,Codeforces,"['bitmasks', 'dp', 'math']",,
Mice                    ,                76B,163,,https://www.codeforces.com/problemset/problem/76/B,Codeforces,"['greedy', 'two pointers']",,
Gift                    ,                76A,248,,https://www.codeforces.com/problemset/problem/76/A,Codeforces,"['dsu', 'graphs', 'sortings', 'trees']",,
